Amount,F1,Precision,Recall
0,0.9947926352984936,0.993130337913108,0.9964605067064084
1,0.9799757846698333,0.9798845222574036,0.9800670640834576
2,0.9654079254079254,0.9663991039761061,0.964418777943368
5,0.9281726128513296,0.9432583189074822,0.9135618479880775
10,0.8796794057276903,0.9253547193090684,0.8383010432190761
20,0.8007507037847983,0.9093061804404452,0.7153502235469449
