Amount,F1,Precision,Recall
0,0.9978250591016549,0.9956595584072466,1.0
1,0.9815434637085206,0.9905423663385446,0.9727065959059894
2,0.9615719678637111,0.9825914935707221,0.9414329037149356
5,0.9224448897795591,0.9785289115646258,0.8724412433661866
10,0.8640457772597223,0.9798125450612833,0.7727445034116756
20,0.7944989290948032,0.9802503477051461,0.6679302501895376
