Amount,F1,Precision,Recall
0,0.9893948282864751,0.9869451697127938,0.99185667752443
1,0.9716673554667768,0.9864801864801864,0.9572927976836771
2,0.9535849232635164,0.9842079922965816,0.9248099891422367
5,0.9084561675717611,0.9786878395319683,0.8476293883460008
10,0.8634387951076519,0.9780169452713533,0.7728917842924358
20,0.80750476998092,0.9746673490276356,0.6892870068765834
