Amount,F1,Precision,Recall
0,0.9566137566137566,0.9720430107526882,0.9416666666666667
1,0.6344827586206897,0.9387755102040817,0.4791666666666667
2,0.6237762237762238,0.948936170212766,0.46458333333333335
5,0.0,0.0,0.0
10,0.0,0.0,0.0
20,0.0,0.0,0.0
