Amount,F1,Precision,Recall
0,0.9966631709409858,0.9980905098338744,0.9952399086062452
1,0.987107946892438,0.9976662777129521,0.9767707539984768
2,0.976897689768977,0.9964356435643564,0.9581111957349581
5,0.9467065868263473,0.9947567114093959,0.9030845392231531
10,0.9218829776370877,0.9940541730896278,0.8594821020563594
20,0.8889122659373028,0.9931828866948754,0.8044554455445545
