Amount,F1,Precision,Recall
0,0.9947595844442402,0.9939371670034908,0.9955833640044166
1,0.9701114962990725,0.9881656804733728,0.9527051895472948
2,0.9537142857142857,0.9883537307540465,0.9214206845785793
5,0.9053489759395507,0.9846453287197232,0.8378726536621274
10,0.8665028665028665,0.976465159206276,0.7788001472211998
20,0.8270006368074718,0.9769307923771314,0.7169672432830327
