Amount,F1,Precision,Recall
0,0.9975682753460531,0.9979416167664671,0.9971952131637996
1,0.9616427741185587,0.997588424437299,0.9281974569932685
2,0.9342601787487587,0.9961880559085133,0.8795811518324608
5,0.8712224913130462,0.9971077368040492,0.7735602094240838
10,0.8009399127223901,0.9972137085539148,0.6692221391174271
20,0.6992344148742253,0.9986115931968067,0.5379581151832461
