Amount,F1,Precision,Recall
0,0.8711241255897185,0.9030626011872639,0.8413676073156936
1,0.8591715976331361,0.9006823351023503,0.8213185846269876
2,0.8492318922326554,0.8994588136069722,0.8043177675821759
5,0.8249708875499975,0.8909992344427837,0.768053547859971
10,0.7955472585217451,0.8840568574721476,0.7231475080133242
20,0.7551089253058253,0.8679237582139504,0.6682483816227767
