Amount,F1,Precision,Recall
0,0.9414313222079589,0.9837357478202549,0.9026153846153846
1,0.9218622156766486,0.9845333799370849,0.8666923076923077
2,0.9079012754679476,0.9833153928955867,0.8432307692307692
5,0.8666752544119541,0.9808533385168626,0.7763076923076923
10,0.8278557470243383,0.9794031105506515,0.7169230769230769
20,0.7893722466960352,0.9782757051865332,0.6616153846153846
