Amount,F1,Precision,Recall
0,0.9966631709409858,0.9980905098338744,0.9952399086062452
1,0.9850602409638555,0.9974624243607262,0.9729626808834729
2,0.9763687639793834,0.9978135559530908,0.9558263518659559
5,0.9485976644375687,0.9968533668974198,0.9047981721249048
10,0.9132316570486397,0.9952830188679245,0.8436785986290937
20,0.8816110227874934,0.9942624910351422,0.7918888042650419
