Amount,F1,Precision,Recall
0,0.9966298445983898,0.9979377577802775,0.9953253552729993
1,0.9675644916540213,0.9817167051578137,0.9538145100972326
2,0.9440445340243785,0.9698284362058766,0.9195961106955871
5,0.8817161186848437,0.9503025064822818,0.8223635003739715
10,0.8250934773577067,0.9280373831775701,0.7427075542258789
20,0.7526309959011853,0.9233487360695841,0.6351907255048617
